"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:6V5K0LzEY4Jc20hcnZ2JZJ","Dear Boy","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","spotify:album:50oWFJ0mDEeMa74ElsdAp3","True (Bonus Edition)","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","2013-09-16","https://i.scdn.co/image/ab67616d0000b273c3760c26cc5374ddbd9fd530","1","5","479333","","false","42","CH3131340086","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-01-26T14:36:54Z"
"spotify:track:0XN65qybmkxjZt3gp90sWT","All You Need Is Love","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","spotify:album:50oWFJ0mDEeMa74ElsdAp3","True (Bonus Edition)","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","2013-09-16","https://i.scdn.co/image/ab67616d0000b273c3760c26cc5374ddbd9fd530","1","13","381120","","false","46","CH3131340105","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2021-12-18T19:13:15Z"
"spotify:track:57fLRB67Bi4YhdOeR9UHVj","Always On The Run","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","spotify:album:50oWFJ0mDEeMa74ElsdAp3","True (Bonus Edition)","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","2013-09-16","https://i.scdn.co/image/ab67616d0000b273c3760c26cc5374ddbd9fd530","1","12","295386","","false","38","CH3131340108","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2021-12-18T19:12:56Z"
"spotify:track:260jSxvzkFt71ksvkcy2ke","Broken Arrows","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","spotify:album:7dqftJ3kas6D0VAdmt3k3V","Stories","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","2015-10-02","https://i.scdn.co/image/ab67616d0000b2735393c5d3cac806092a9bc468","1","6","232760","","false","62","CHB701400188","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-01-26T14:35:27Z"
"spotify:track:4zJ3S7wjKwPvLbWmeKhceh","True Believer","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","spotify:album:7dqftJ3kas6D0VAdmt3k3V","Stories","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","2015-10-02","https://i.scdn.co/image/ab67616d0000b2735393c5d3cac806092a9bc468","1","7","288146","","false","47","CHB701400120","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-01-26T14:35:52Z"
"spotify:track:3uEu7hcvgrSOrgnMxzqugh","Pure Grinding","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","spotify:album:7dqftJ3kas6D0VAdmt3k3V","Stories","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","2015-10-02","https://i.scdn.co/image/ab67616d0000b2735393c5d3cac806092a9bc468","1","9","171960","","false","56","CHB701400225","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-01-26T14:36:21Z"
"spotify:track:3Q95VQL8yWRO8mkF6VoDzi","Sunset Jesus","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","spotify:album:7dqftJ3kas6D0VAdmt3k3V","Stories","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","2015-10-02","https://i.scdn.co/image/ab67616d0000b2735393c5d3cac806092a9bc468","1","10","264733","","false","54","CHB701400226","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-01-26T14:36:32Z"
"spotify:track:1rDETmcizen79JghAEm1Se","Gonna Love Ya","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","spotify:album:7dqftJ3kas6D0VAdmt3k3V","Stories","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","2015-10-02","https://i.scdn.co/image/ab67616d0000b2735393c5d3cac806092a9bc468","1","14","215813","","false","57","CHB701400194","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-01-26T14:36:42Z"
"spotify:track:03ifu3wMqIbQUoh6NGE9j3","Hope There's Someone","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","spotify:album:50oWFJ0mDEeMa74ElsdAp3","True (Bonus Edition)","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","2013-09-16","https://i.scdn.co/image/ab67616d0000b273c3760c26cc5374ddbd9fd530","1","9","381280","","false","32","CH3131340090","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-01-26T14:37:17Z"
"spotify:track:6kXNnS7JJz0nAv4XEwEmQJ","Heart Upon My Sleeve (feat. Imagine Dragons)","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6, spotify:artist:53XhwfbYqKCa1cC15pYq2q","Avicii, Imagine Dragons","spotify:album:6Ad1E9vl75ZB3Ir87zwXIJ","TIM","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","2019-06-06","https://i.scdn.co/image/ab67616d0000b273660ee24281a547103f466ff5","1","10","254165","","false","62","SE5R71900210","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-01-26T14:37:40Z"
"spotify:track:1Bh8jtOXIBIRUUghbrwUTX","Transmission","spotify:artist:2qxJFvFYMEDqd7ui6kSAcq, spotify:artist:4xRYI6VqpkE3UwrDrAZL8L, spotify:artist:3NPpFNZtSTHheNBaWC82rB","Zedd, Logic, X Ambassadors","spotify:album:4jKdXIJckKh7la6xHuKwRT","True Colors","spotify:artist:2qxJFvFYMEDqd7ui6kSAcq","Zedd","2015-05-18","https://i.scdn.co/image/ab67616d0000b273d040bc5b46915b49a64d7b1d","1","4","242213","","false","44","USUM71505091","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-05-13T09:58:51Z"
"spotify:track:0qlAureWHln3vDCsqnkyRE","Done With Love","spotify:artist:2qxJFvFYMEDqd7ui6kSAcq","Zedd","spotify:album:4jKdXIJckKh7la6xHuKwRT","True Colors","spotify:artist:2qxJFvFYMEDqd7ui6kSAcq","Zedd","2015-05-18","https://i.scdn.co/image/ab67616d0000b273d040bc5b46915b49a64d7b1d","1","5","296280","","false","48","USUM71505092","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-05-13T09:58:59Z"
"spotify:track:2KTsF6TFius01SCYmnIkJG","True Colors","spotify:artist:2qxJFvFYMEDqd7ui6kSAcq","Zedd","spotify:album:4jKdXIJckKh7la6xHuKwRT","True Colors","spotify:artist:2qxJFvFYMEDqd7ui6kSAcq","Zedd","2015-05-18","https://i.scdn.co/image/ab67616d0000b273d040bc5b46915b49a64d7b1d","1","6","228146","","false","39","USUM71505093","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-05-13T09:59:08Z"
