"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:1C6qlnnFBd1hmKWMVcnXj4","The Great Awakening","spotify:artist:7HKh82YLkcXrxveZKxdSwg","Timothy Brindle","spotify:album:5DgfzBYurzgGOwfe7MUdD1","The Great Awakening","spotify:artist:7HKh82YLkcXrxveZKxdSwg","Timothy Brindle","2003-06-06","https://i.scdn.co/image/ab67616d0000b2738c4b3356cbd56fa476541e08","1","1","236160","","false","0","USTCB0960289","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2020-12-08T06:41:57Z"
"spotify:track:4c6AQGVSKsvhoza1WoKVhs","In Adam All Die","spotify:artist:5IOZCSuYRrid1baINgoKIQ","Shai Linne","spotify:album:5f1Wt873Rlq3UkK5eP0zp7","The Atonement","spotify:artist:5IOZCSuYRrid1baINgoKIQ","Shai Linne","2008-02-22","https://i.scdn.co/image/ab67616d0000b2735b65586aed3cedcf3df7c669","1","2","312800","https://p.scdn.co/mp3-preview/f101eba022e3ddd1113c9384ce2442288707f2d7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","USTC30793972","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2020-12-07T18:06:54Z"
"spotify:track:5fz3Zjqudkklxv0ap24gIy","Vanity Remix","spotify:artist:7HKh82YLkcXrxveZKxdSwg","Timothy Brindle","spotify:album:5DgfzBYurzgGOwfe7MUdD1","The Great Awakening","spotify:artist:7HKh82YLkcXrxveZKxdSwg","Timothy Brindle","2003-06-06","https://i.scdn.co/image/ab67616d0000b2738c4b3356cbd56fa476541e08","1","8","269240","","false","0","USTCB0960299","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2020-12-08T06:42:11Z"
"spotify:track:42ULLjxS0vXthCcPfGmNHs","The Darkness of My Heart","spotify:artist:7HKh82YLkcXrxveZKxdSwg","Timothy Brindle","spotify:album:0FMIQSPGV5oxyfP6MuNN32","The Restoration","spotify:artist:7HKh82YLkcXrxveZKxdSwg","Timothy Brindle","2012-07-24","https://i.scdn.co/image/ab67616d0000b273a9914f0acaae1992cedba5dd","1","3","147240","https://p.scdn.co/mp3-preview/fb541593c162d1620b78225f3915e2dc78e5c48e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","USLSX1200080","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2020-08-18T16:35:37Z"
"spotify:track:6Hogi92FOt5sOKlR5k9XiG","The Compassion of Christ","spotify:artist:7HKh82YLkcXrxveZKxdSwg","Timothy Brindle","spotify:album:0FMIQSPGV5oxyfP6MuNN32","The Restoration","spotify:artist:7HKh82YLkcXrxveZKxdSwg","Timothy Brindle","2012-07-24","https://i.scdn.co/image/ab67616d0000b273a9914f0acaae1992cedba5dd","1","4","207840","https://p.scdn.co/mp3-preview/f5de0b405669f4b30c11ccccb85ac3aafa9b3ec6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","USLSX1200081","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2020-08-18T16:35:37Z"
"spotify:track:2pQpLSQR98kmjxmq9AVTdT","I'm the Problem (feat. Shai Linne)","spotify:artist:7HKh82YLkcXrxveZKxdSwg, spotify:artist:5IOZCSuYRrid1baINgoKIQ","Timothy Brindle, Shai Linne","spotify:album:0FMIQSPGV5oxyfP6MuNN32","The Restoration","spotify:artist:7HKh82YLkcXrxveZKxdSwg","Timothy Brindle","2012-07-24","https://i.scdn.co/image/ab67616d0000b273a9914f0acaae1992cedba5dd","1","5","258186","https://p.scdn.co/mp3-preview/6ad98a750de0a421554d4b6bddc85054bbd49f41?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","USLSX1200082","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2020-08-18T16:35:37Z"
"spotify:track:6Aoplb1M5HDo3lUFhfKU8u","Christ Crucified","spotify:artist:5IOZCSuYRrid1baINgoKIQ","Shai Linne","spotify:album:38oUVqQEqX8j1Q80R5XpWd","The Solus Christus Project","spotify:artist:5IOZCSuYRrid1baINgoKIQ","Shai Linne","2005-01-07","https://i.scdn.co/image/ab67616d0000b273648dff3410afe556db6db9b8","1","3","286293","https://p.scdn.co/mp3-preview/e47789bbbd64e85973b03b8eb46b5b2598a07884?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","USTCB0960853","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2021-01-01T04:45:46Z"
"spotify:track:5LvGiLmEzImg9UmJP6w6TB","The Glory of God (Not to Us)","spotify:artist:5IOZCSuYRrid1baINgoKIQ","Shai Linne","spotify:album:2BN0IBnBSd4YSwOVgO6EiU","The Attributes of God","spotify:artist:5IOZCSuYRrid1baINgoKIQ","Shai Linne","2011-11-01","https://i.scdn.co/image/ab67616d0000b2734e404ee0ac3782e7ca23c568","1","2","275040","https://p.scdn.co/mp3-preview/7c482911903e2d0923e5a13146521b3cd7ff4f9c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","USLSX1100002","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2020-08-18T16:35:37Z"
"spotify:track:52DzRPRvp0XZgAUT0UKojw","Symbols and Signs","spotify:artist:1aoAseexNuwSuXVAGPfLex, spotify:artist:7wGizTRCLYwsLnTuCBbJ6t","Beautiful Eulogy, Propaganda","spotify:album:5f4Kn1iPG0tEGq6KuJ1V6e","Instruments of Mercy","spotify:artist:1aoAseexNuwSuXVAGPfLex","Beautiful Eulogy","2013","https://i.scdn.co/image/ab67616d0000b273ed086df938e534b846291ffc","1","7","223680","","false","0","USACX1302976","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2020-08-18T16:35:37Z"
"spotify:track:00km2W3mxfCMjs5x2WUxmN","The Word of God","spotify:artist:7HKh82YLkcXrxveZKxdSwg","Timothy Brindle","spotify:album:5DgfzBYurzgGOwfe7MUdD1","The Great Awakening","spotify:artist:7HKh82YLkcXrxveZKxdSwg","Timothy Brindle","2003-06-06","https://i.scdn.co/image/ab67616d0000b2738c4b3356cbd56fa476541e08","1","5","323133","","false","0","USTCB0960295","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2020-08-18T16:35:37Z"
"spotify:track:2BCvFiNqgOmf1fmkdU1PJY","Wonderful","spotify:artist:1aoAseexNuwSuXVAGPfLex, spotify:artist:7wGizTRCLYwsLnTuCBbJ6t","Beautiful Eulogy, Propaganda","spotify:album:52UEBedgbTHLWyyikN9ruY","Satellite Kite","spotify:artist:1aoAseexNuwSuXVAGPfLex","Beautiful Eulogy","2012","https://i.scdn.co/image/ab67616d0000b27321e127f76fb6b811d35ed856","1","9","238373","","false","0","USACX1201079","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2020-08-18T16:35:37Z"
