"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:3mKCknItBZEwYGbCRY4nc5","Hold It Down","spotify:artist:4iAFsQhcfEPlwVIuETKC8J","Throne Seekers","spotify:album:0Y75UHeCYq4ovYjFYPLvjF","Hold It Down","spotify:artist:4iAFsQhcfEPlwVIuETKC8J","Throne Seekers","2018-05-06","https://i.scdn.co/image/ab67616d0000b273002ecb4500fa7ff7abc340d1","1","1","201475","https://p.scdn.co/mp3-preview/364f70819b59093a775d44b66157e9eeae3b3f65?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","TCADR1808391","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-07-20T19:24:33Z"
"spotify:track:07KgQxz5lpKfCUjRtuEqeX","Lost Souls","spotify:artist:70Ncp35AbW0OxUPe8z9M3h, spotify:artist:2cr8TvUOub7lj3KtWFLoka, spotify:artist:643VpPwaHGuhsGSK27KqI8","Buzzella, Kevan, James Lynch","spotify:album:6UJbO13h5RjC6Jhv4OHyxM","Lost Souls","spotify:artist:70Ncp35AbW0OxUPe8z9M3h","Buzzella","2020-09-05","https://i.scdn.co/image/ab67616d0000b27350532180103e2fcc1fa5a9d5","1","1","226000","https://p.scdn.co/mp3-preview/6dd1e8195b9db45f402dc6533110069a856c8b40?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","QZK6L2055802","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-07-20T19:24:35Z"
"spotify:track:3QaxhfPk3oJWmMQ8CtkdXZ","Full Time","spotify:artist:1PyYLasAElH6ZMJ4n3DPh4, spotify:artist:6tEmKMmcHV5v1Yc68U2Ksu","Zelijah Tishbite, Rap Tist","spotify:album:0TeYbIfM7pJegwxClBZQZ7","Full Time","spotify:artist:1PyYLasAElH6ZMJ4n3DPh4, spotify:artist:6tEmKMmcHV5v1Yc68U2Ksu","Zelijah Tishbite, Rap Tist","2022-06-24","https://i.scdn.co/image/ab67616d0000b2730a915e6ccb05c7c8549cd06b","1","1","198622","https://p.scdn.co/mp3-preview/c779d5ad681083d3615cb7aeb83fe3860491b1a0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","TCAGG2278519","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-07-20T19:24:39Z"
"spotify:track:1wEp4j2FgcRq4hAdvrMnf7","how they gon stand?","spotify:artist:00iDXs6D2a9UZCtqnDMGnY","Petrina DeLacey","spotify:album:32CNxoLpFHBAedG6cAv5Nw","I Was In A Bad Mood, Now I'm Not","spotify:artist:00iDXs6D2a9UZCtqnDMGnY","Petrina DeLacey","2022-01-07","https://i.scdn.co/image/ab67616d0000b2738a3b420179a78c6c41e56466","1","9","104550","https://p.scdn.co/mp3-preview/bb0ced86708bbd2da13815eaf8f6d7e60bb2a375?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","QZTAU2189460","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-07-20T19:24:41Z"
"spotify:track:6nlz2quMXSHMns0oP1WyaU","Porky Pies","spotify:artist:1TZefNFtUjTfi595whCyi0","TJ Cream","spotify:album:1BDQBHZrzdBRTK4qRtDmly","Wisdom Seeker","spotify:artist:1TZefNFtUjTfi595whCyi0","TJ Cream","2020-10-31","https://i.scdn.co/image/ab67616d0000b27382ea9307cc66b54b4f35ec8b","1","6","127712","https://p.scdn.co/mp3-preview/6606c7e42125a5bdac60725618720b6c23ba15e7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","QZK6F2096267","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-07-20T19:24:43Z"
"spotify:track:1IZ6hy02lk7cl5RYjUcKbi","Shine bright","spotify:artist:6RqXGNrD0Sob28HXBsjqTk","Tee Supreme","spotify:album:6I1OUFPuEpNz6jeqjMG4BJ","More Grace","spotify:artist:6RqXGNrD0Sob28HXBsjqTk","Tee Supreme","2021-08-31","https://i.scdn.co/image/ab67616d0000b273b6e3b79b268d83aadab37b63","1","3","218666","https://p.scdn.co/mp3-preview/068fcc73ff5dbca480b7bd8477fd19a954ba93fa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","QZMEM2187435","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-07-20T19:24:46Z"
"spotify:track:3UzlsNf4S57teIGb968Nc6","This Moment","spotify:artist:2dlCuzBPpSIeyY4ZCJBKGS, spotify:artist:2hDO9Hvuh8vrSCYm3yRBui, spotify:artist:5De3gFBkxhHFFckb1gHFnJ, spotify:artist:2VgS8SW9VgfDQCkYqiasPr","Bridge Music, Reggie Dartey, AP, Kofi Dartey","spotify:album:3u3imChgEXrC01zTvqqCic","Meditations of the Heart","spotify:artist:2dlCuzBPpSIeyY4ZCJBKGS","Bridge Music","2020-01-31","https://i.scdn.co/image/ab67616d0000b273c2a1b07e3d44526412a0236a","1","11","228146","https://p.scdn.co/mp3-preview/3002680130de3feaa8ef07525e26b774824abad6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","USCGH2015539","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-07-20T19:24:48Z"
"spotify:track:78FO7T9cf9v64AtPmjuc4u","Ways (feat. Aable)","spotify:artist:1bynCWd6P3xUegmzXHDkzh, spotify:artist:3LelS8evrI9XeIxtTOOcUw","JusRzd, Aable","spotify:album:4ROCwG1Us8JV6WCMuLCMgp","Ways (feat. Aable)","spotify:artist:1bynCWd6P3xUegmzXHDkzh","JusRzd","2021-06-15","https://i.scdn.co/image/ab67616d0000b273b4419992635d81ca4be00ef9","1","1","195684","https://p.scdn.co/mp3-preview/72c94179941830e120516aa81d711a5901056597?cid=9950ac751e34487dbbe027c4fd7f8e99","false","9","QZQAY2198856","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-07-20T19:24:50Z"
"spotify:track:0Nuo0EocPeh4o1O3DQX1yj","Always Been You","spotify:artist:5FtdfVh45yfdVlxn9XYWR5, spotify:artist:6LMDGtT5a7MU0zvmtwj81m","Taty Sachi, 8x8 Bocci","spotify:album:38K3uHURZOpPIdBQILR0PG","No One Gets Left Behind","spotify:artist:5FtdfVh45yfdVlxn9XYWR5, spotify:artist:6LMDGtT5a7MU0zvmtwj81m","Taty Sachi, 8x8 Bocci","2019-12-17","https://i.scdn.co/image/ab67616d0000b273e7bdb73ed985bca3230fcb76","1","5","166347","https://p.scdn.co/mp3-preview/3ee3822d1949a148d1061e16508031f748cc0881?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","QZK6P1985745","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-07-20T19:24:52Z"
"spotify:track:6v5aDdQGLQAj65j2ryC85E","Swing Your Sword","spotify:artist:1btP68F6lC5lZO1UPhxr8H","Oz or O","spotify:album:04GtyBZjx4P1uLACyqtV4C","Swing Your Sword","spotify:artist:1btP68F6lC5lZO1UPhxr8H","Oz or O","2021-07-02","https://i.scdn.co/image/ab67616d0000b2735d084b28608fcf78ee077b1d","1","1","176934","https://p.scdn.co/mp3-preview/5b71e51563593a6308a5a33b8ebee58ff7b88b7c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","16","SE6SA2118007","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-07-20T19:24:54Z"
"spotify:track:1CJfxbGDZiWiOm69vp9kh8","Wake","spotify:artist:4MmpDCILmmLtFF07f18VrP, spotify:artist:1QzpyTEQB7fxyWsdRZGbdb, spotify:artist:3gJ9FqbMtW5vJ0AGLofDCn, spotify:artist:3FDcp2bh65n3hXRPKpTy9Z, spotify:artist:25VsRrXJg8wvvMSSVwmp8E, spotify:artist:2bKxTsArvMqqH2wyFHUoKr, spotify:artist:1SAyqYgZWhWXX5ch1oEl9v, spotify:artist:6ynK3KRZ6VdUGrcR2crLcd","NFTRY, Thre, IV Conerly, Tone Spain, Eshon Burgundy, Jeremiah Bligen, Jay Cabassa, Chvrch","spotify:album:2iJjZLGsKYErW2vqWJjwkI","Inventory","spotify:artist:4MmpDCILmmLtFF07f18VrP","NFTRY","2020-03-27","https://i.scdn.co/image/ab67616d0000b27355b5af026ccf65580671f295","1","2","242416","https://p.scdn.co/mp3-preview/93111a9e0d0dbf2c5c0b60ed621c2ee6bbd4fcab?cid=9950ac751e34487dbbe027c4fd7f8e99","false","13","QZFYY2090963","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-07-20T19:24:57Z"
"spotify:track:0uTP2q33hdCwAMMS13Kbfm","Dnd","spotify:artist:4iAFsQhcfEPlwVIuETKC8J","Throne Seekers","spotify:album:2yykyqPCQojlUtjmTkFfG8","Narrow Path","spotify:artist:4iAFsQhcfEPlwVIuETKC8J","Throne Seekers","2017-06-27","https://i.scdn.co/image/ab67616d0000b27335a3a079f1e82f55144d8a96","1","5","236286","https://p.scdn.co/mp3-preview/77571f2e182b7a4098ab48b1f3e4f7f81037f149?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","TCADD1724952","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-07-20T19:25:02Z"
"spotify:track:699YtSf0iYlTqoekC0Z4OG","That One","spotify:artist:6nELoJ6eMXfYHX5xocKf33","S.O.","spotify:album:5guOQHPvxFAxhER52dfQNf","Larry Ginni Crescent","spotify:artist:6nELoJ6eMXfYHX5xocKf33","S.O.","2021-08-20","https://i.scdn.co/image/ab67616d0000b273ba13e515a9a745459ce3faba","1","4","148474","https://p.scdn.co/mp3-preview/5194647a29087c9f779f82253cbadfbfd9be06cb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","GBER72100462","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-07-20T19:25:06Z"
"spotify:track:7wtEKHmet3EqwmDDUJVi9g","Lyrical Love","spotify:artist:4NNUdZJA3oTCFRpwV5Km7q","Whoz Meech","spotify:album:3bYJjybtUpfuNBap41kNIC","World","spotify:artist:4NNUdZJA3oTCFRpwV5Km7q","Whoz Meech","2019-07-12","https://i.scdn.co/image/ab67616d0000b2735aa33d9ecf6787ca57359187","1","11","154253","https://p.scdn.co/mp3-preview/41d4876a18c0320c65e7735433e07209a882a5e0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","11","TCAEG1979936","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-07-20T19:25:08Z"
"spotify:track:2G8yIgHMPXhBoIFaoXhPcf","22 FREESTYLE","spotify:artist:7yXviRg6EtV7dJAqptVziL","Likemikes","spotify:album:1ngwGHawFsz6c4uGKotKAW","22 FREESTYLE","spotify:artist:7yXviRg6EtV7dJAqptVziL","Likemikes","2022-06-23","https://i.scdn.co/image/ab67616d0000b273d5240094c7f604b2a016ee0d","1","1","214897","https://p.scdn.co/mp3-preview/25db0b0b0c2ca88a0234db8d381cc9181dc5e637?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","QZFYX2271468","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-07-20T19:25:13Z"
"spotify:track:2TmIGrWT66XkBSWhOg5g5Q","Good To Me","spotify:artist:6nELoJ6eMXfYHX5xocKf33","S.O.","spotify:album:5guOQHPvxFAxhER52dfQNf","Larry Ginni Crescent","spotify:artist:6nELoJ6eMXfYHX5xocKf33","S.O.","2021-08-20","https://i.scdn.co/image/ab67616d0000b273ba13e515a9a745459ce3faba","1","3","168408","https://p.scdn.co/mp3-preview/0caf32d3c3a342239be7df814bf1256df8857bad?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","GBER72100461","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-07-20T19:25:15Z"
