"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:5slswLBG5VTIG1njCQXKCo","New Dreams","spotify:artist:12H1Dmi64fAmmARrsyVFzy, spotify:artist:3dpswct31rsudWf8ZASWZe, spotify:artist:1gkN5N1Npacwm1QsSsVonK","Trip Lee, Sho Baraka, J.R.","spotify:album:4isPEpuar7DBekswZNoawh","The Good Life","spotify:artist:12H1Dmi64fAmmARrsyVFzy","Trip Lee","2012-04-10","https://i.scdn.co/image/ab67616d0000b273b67e07a805e5e64a4814673e","1","1","242560","https://p.scdn.co/mp3-preview/362e7cca9cfdcaa92b8ceaba49c191a9c3bf7911?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","QMTND1100037","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-10T04:37:43Z"
"spotify:track:6fl7ogq8mPQL4FXRVB3O4c","Robot","spotify:artist:12H1Dmi64fAmmARrsyVFzy","Trip Lee","spotify:album:4isPEpuar7DBekswZNoawh","The Good Life","spotify:artist:12H1Dmi64fAmmARrsyVFzy","Trip Lee","2012-04-10","https://i.scdn.co/image/ab67616d0000b273b67e07a805e5e64a4814673e","1","2","213626","https://p.scdn.co/mp3-preview/1687bac1854e69f364c274b11488764f3091c685?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","QMTND1100029","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-10T04:38:03Z"
"spotify:track:4ByUWgIohW1KYoGfUNAcum","I'm Good","spotify:artist:12H1Dmi64fAmmARrsyVFzy, spotify:artist:1CFCsEqKrCyvAFKOATQHiW","Trip Lee, Lecrae","spotify:album:4isPEpuar7DBekswZNoawh","The Good Life","spotify:artist:12H1Dmi64fAmmARrsyVFzy","Trip Lee","2012-04-10","https://i.scdn.co/image/ab67616d0000b273b67e07a805e5e64a4814673e","1","3","265453","https://p.scdn.co/mp3-preview/91558bacc0ff98584b4537d992c27598ba4c2719?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","QMTND1100033","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-10T04:38:13Z"
"spotify:track:5lJxm8RRJLzaUDUgBpLwbR","Free from It All","spotify:artist:1CFCsEqKrCyvAFKOATQHiW, spotify:artist:6mE9Iem2imVWoxLIREwyKs","Lecrae, Mathai","spotify:album:709e0W96FV6lKRoBHcDQ91","Gravity","spotify:artist:1CFCsEqKrCyvAFKOATQHiW","Lecrae","2012-09-04","https://i.scdn.co/image/ab67616d0000b2735844246ac2d44a9f510d8e11","1","4","214297","https://p.scdn.co/mp3-preview/2791da67868bfcec1358d0248f447edcfa5e4e40?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","QMTND1100083","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-10T04:38:24Z"
"spotify:track:5scdHSirYuevV9Uyhun818","Falling Down","spotify:artist:1CFCsEqKrCyvAFKOATQHiW, spotify:artist:12H1Dmi64fAmmARrsyVFzy, spotify:artist:78ZdtwvDD5zTElro6EGkcU","Lecrae, Trip Lee, Swoope","spotify:album:709e0W96FV6lKRoBHcDQ91","Gravity","spotify:artist:1CFCsEqKrCyvAFKOATQHiW","Lecrae","2012-09-04","https://i.scdn.co/image/ab67616d0000b2735844246ac2d44a9f510d8e11","1","5","298838","https://p.scdn.co/mp3-preview/63834e5a7e7c46ec81a2ef280a083e44b52ce708?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","QMTND1100084","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-10T04:38:30Z"
"spotify:track:2s1imOhCAAdApnMs5zZUYG","Tell the World","spotify:artist:1CFCsEqKrCyvAFKOATQHiW, spotify:artist:4S4kD5NBlgaq4YLBQSEMyY","Lecrae, Mali Music","spotify:album:709e0W96FV6lKRoBHcDQ91","Gravity","spotify:artist:1CFCsEqKrCyvAFKOATQHiW","Lecrae","2012-09-04","https://i.scdn.co/image/ab67616d0000b2735844246ac2d44a9f510d8e11","1","14","216726","https://p.scdn.co/mp3-preview/750ab5858d8139d303624a4e47b1f5b00714826a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","QMTND1100091","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-10T04:38:36Z"
"spotify:track:1f05Qj94S17VYQjtYzvI9W","If I Die Tonight","spotify:artist:1CFCsEqKrCyvAFKOATQHiW, spotify:artist:4qWg5jeP68UR6en7nZnZ2i","Lecrae, Novel","spotify:album:2BAl6epLsZnFhbC4eWTx6A","Church Clothes 2","spotify:artist:1CFCsEqKrCyvAFKOATQHiW","Lecrae","2013-11-08","https://i.scdn.co/image/ab67616d0000b273de1448763d40164a73a43ef4","1","16","219307","https://p.scdn.co/mp3-preview/5b9ee7d255f72186d1aed39af5103dc4fdfaa32e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","QMTND1100162","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-10T04:38:41Z"
"spotify:track:5FTTlIH96nkvtX5RqE8Ozf","Below Paradise","spotify:artist:4c6lhwoOrmgNWvl0GxHlW1","Tedashii","spotify:album:5KSoS5XAV6o5L4JvCBEBEC","Below Paradise (Deluxe)","spotify:artist:4c6lhwoOrmgNWvl0GxHlW1","Tedashii","2014-05-27","https://i.scdn.co/image/ab67616d0000b273fcb6b4ec477671cc4439fca2","1","1","126664","https://p.scdn.co/mp3-preview/704ef174a8426462ad966c097afdada49d30ff29?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","QMTND1100179","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-10T04:38:46Z"
"spotify:track:0EGT4BRFfRl4Nr5kzxWZtK","Perfect","spotify:artist:4c6lhwoOrmgNWvl0GxHlW1, spotify:artist:7JHA4M2qN9iZm7GDliQ4R8","Tedashii, Kam Parker","spotify:album:5KSoS5XAV6o5L4JvCBEBEC","Below Paradise (Deluxe)","spotify:artist:4c6lhwoOrmgNWvl0GxHlW1","Tedashii","2014-05-27","https://i.scdn.co/image/ab67616d0000b273fcb6b4ec477671cc4439fca2","1","2","214913","https://p.scdn.co/mp3-preview/7d73f7420d07a8287b51003a3cfc54940e7e19e0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","QMTND1100180","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-10T04:38:52Z"
"spotify:track:0ir83kaEpPbmytxlvVGaMA","Lord Have Mercy","spotify:artist:12H1Dmi64fAmmARrsyVFzy","Trip Lee","spotify:album:1LcvdArFKzZW4SwnIUOVWf","The Waiting Room","spotify:artist:12H1Dmi64fAmmARrsyVFzy","Trip Lee","2016-12-09","https://i.scdn.co/image/ab67616d0000b2736cf4ac37bd3323b39eba74be","1","3","196004","https://p.scdn.co/mp3-preview/a43a6180ffe206d237eb7c9b1003d20fc2c08792?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","QMTND1101200","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-10T04:39:16Z"
