"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:4UWZyyyjF05nsXXpszqUUt","Apb","spotify:artist:1CFCsEqKrCyvAFKOATQHiW, spotify:artist:1Q45nhioxaxZTDjR0iaMWp","Lecrae, Thi'sl","spotify:album:3pUf0MTDcXjmlzDYAAPqX8","Church Clothes","spotify:artist:1CFCsEqKrCyvAFKOATQHiW","Lecrae","2013-02-26","https://i.scdn.co/image/ab67616d0000b273150825d351407a895a6490b8","1","1","220160","https://p.scdn.co/mp3-preview/e2ed6b71ea3d8eedac05df7026e6ad3ad766ddca?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","QMTND1100072","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-30T19:08:59Z"
"spotify:track:47Cwrw44wIcOPTmyrmD3Dc","Church Clothes","spotify:artist:1CFCsEqKrCyvAFKOATQHiW","Lecrae","spotify:album:0dr5w9NS2dKm9MgjB6ZtOm","Church Clothes","spotify:artist:1CFCsEqKrCyvAFKOATQHiW","Lecrae","2018-05-10","https://i.scdn.co/image/ab67616d0000b273ca168d6d5b034e657393cf73","1","1","159627","https://p.scdn.co/mp3-preview/e9082f15d789b8c32d9b9b353ccfbffebc5a8254?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","QMTND2200152","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-30T19:09:10Z"
"spotify:track:29VadhjOlJBw8D7iIn0CfG","Spazz","spotify:artist:1CFCsEqKrCyvAFKOATQHiW","Lecrae","spotify:album:3pUf0MTDcXjmlzDYAAPqX8","Church Clothes","spotify:artist:1CFCsEqKrCyvAFKOATQHiW","Lecrae","2013-02-26","https://i.scdn.co/image/ab67616d0000b273150825d351407a895a6490b8","1","6","215248","https://p.scdn.co/mp3-preview/2dee281d20dc6d48c11fc58f7c40107fe74cb471?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","QMTND1100077","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-30T19:09:13Z"
"spotify:track:3UOamxOgCEB9d3zkzeJQ3N","Rejects","spotify:artist:1CFCsEqKrCyvAFKOATQHiW, spotify:artist:0gOMnWbGP52F3paKcp5Ts2","Lecrae, Christon Gray","spotify:album:3pUf0MTDcXjmlzDYAAPqX8","Church Clothes","spotify:artist:1CFCsEqKrCyvAFKOATQHiW","Lecrae","2013-02-26","https://i.scdn.co/image/ab67616d0000b273150825d351407a895a6490b8","1","7","211121","https://p.scdn.co/mp3-preview/e4f18dc15b193effc495fc0d1ed05b6e2d357d20?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","QMTND1100078","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-30T19:09:28Z"
"spotify:track:7aH29xbrHlr34lYQzyGbBT","No Regrets","spotify:artist:1CFCsEqKrCyvAFKOATQHiW, spotify:artist:5f4TpQdpCTgE1nmUpy2Sqx","Lecrae, Suzy Rock","spotify:album:3pUf0MTDcXjmlzDYAAPqX8","Church Clothes","spotify:artist:1CFCsEqKrCyvAFKOATQHiW","Lecrae","2013-02-26","https://i.scdn.co/image/ab67616d0000b273150825d351407a895a6490b8","1","3","216711","https://p.scdn.co/mp3-preview/eb2daca799c097257fcf7f17858a412c272b4720?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","QMTND1100074","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-30T19:09:23Z"
"spotify:track:1f05Qj94S17VYQjtYzvI9W","If I Die Tonight","spotify:artist:1CFCsEqKrCyvAFKOATQHiW, spotify:artist:4qWg5jeP68UR6en7nZnZ2i","Lecrae, Novel","spotify:album:2BAl6epLsZnFhbC4eWTx6A","Church Clothes 2","spotify:artist:1CFCsEqKrCyvAFKOATQHiW","Lecrae","2013-11-08","https://i.scdn.co/image/ab67616d0000b273de1448763d40164a73a43ef4","1","16","219307","https://p.scdn.co/mp3-preview/5b9ee7d255f72186d1aed39af5103dc4fdfaa32e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","QMTND1100162","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-04-03T14:03:21Z"
"spotify:track:3fPXy3uO03waaX4fK81may","Outsiders","spotify:artist:1CFCsEqKrCyvAFKOATQHiW","Lecrae","spotify:album:1FmEXQXOH6QEDbbJN2OCC9","Anomaly","spotify:artist:1CFCsEqKrCyvAFKOATQHiW","Lecrae","2014-09-09","https://i.scdn.co/image/ab67616d0000b273dbeb8232540fce855aab2154","1","1","287353","https://p.scdn.co/mp3-preview/4ffa5dba0ec8c7c0e9fec39b117f3fb703d034c7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","QMTND1100197","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-04-11T04:35:50Z"
"spotify:track:2XuMkXnhQVo8eU1rqrdiZH","Dirt","spotify:artist:1CFCsEqKrCyvAFKOATQHiW","Lecrae","spotify:album:4GnEecDMWGwbCKsd3KTFny","Church Clothes 4","spotify:artist:1CFCsEqKrCyvAFKOATQHiW","Lecrae","2022-11-04","https://i.scdn.co/image/ab67616d0000b273a558f3fced5e4f2af766cd94","1","3","177752","https://p.scdn.co/mp3-preview/6f0b84301b80b9c28a7a525bfba108a8f795b0ab?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","QMTND2200193","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-30T19:06:34Z"
"spotify:track:05BVRn8zyr2xhLz2V4IdZV","EZ","spotify:artist:77IKXFvO7SpWrq8hflrUXc","KB","spotify:album:1sus1FubvrFW0FOg1F2YCZ","EZ","spotify:artist:77IKXFvO7SpWrq8hflrUXc","KB","2023-03-17","https://i.scdn.co/image/ab67616d0000b273b10ab8b0d3135011aa9a5c79","1","1","181163","https://p.scdn.co/mp3-preview/7c1337973f1e9c3e08acaabbd9ae490b55aa6495?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","USA5W2200907","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-30T19:03:08Z"
"spotify:track:0RPgPDZ7hoAJRyaS7uTF3y","Any Attack","spotify:artist:1CFCsEqKrCyvAFKOATQHiW, spotify:artist:6CQGrt3AJ2gx5oMSR0mwbl","Lecrae, 1K Phew","spotify:album:4ExHApgVElRUkAatEQYFgg","Any Attack","spotify:artist:1CFCsEqKrCyvAFKOATQHiW, spotify:artist:6CQGrt3AJ2gx5oMSR0mwbl","Lecrae, 1K Phew","2022-07-08","https://i.scdn.co/image/ab67616d0000b2738b1915a4a322ddc64c1cd65f","1","1","113051","https://p.scdn.co/mp3-preview/c9b26a9e9cfa3bb1e3d1d1b37f6936dfdafb0de3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","QMTND2200057","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-30T19:05:37Z"
"spotify:track:7A2dius6RtCZDWbJmNe6gQ","Broke","spotify:artist:1CFCsEqKrCyvAFKOATQHiW","Lecrae","spotify:album:5DPZqC3ySZkJClCvZlIq6K","All Things Work Together","spotify:artist:1CFCsEqKrCyvAFKOATQHiW","Lecrae","2017-09-22","https://i.scdn.co/image/ab67616d0000b273b138ac1dc14bc1ee426e9383","1","3","179880","https://p.scdn.co/mp3-preview/f0f34d31815e5a6a581c2c9f7bb4c6d4153c6b37?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","USSM11704707","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-30T18:54:44Z"
"spotify:track:1P3frhEyo1uLvIj7RdFoX4","Come and Get Me","spotify:artist:1CFCsEqKrCyvAFKOATQHiW","Lecrae","spotify:album:5DPZqC3ySZkJClCvZlIq6K","All Things Work Together","spotify:artist:1CFCsEqKrCyvAFKOATQHiW","Lecrae","2017-09-22","https://i.scdn.co/image/ab67616d0000b273b138ac1dc14bc1ee426e9383","1","7","252520","https://p.scdn.co/mp3-preview/d4d31e98e8bed3e1c09a13531ae69be8c2ce9ef5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","USSM11706193","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-30T18:54:48Z"
"spotify:track:3Rmc1J4r9rG60101cOGg5B","Get Back Right","spotify:artist:1CFCsEqKrCyvAFKOATQHiW, spotify:artist:1mceaxtjWdEmwoDVAlkC41","Lecrae, Zaytoven","spotify:album:1oDkUnjCBAHsaQtr0J0s3t","Let the Trap Say Amen","spotify:artist:1CFCsEqKrCyvAFKOATQHiW, spotify:artist:1mceaxtjWdEmwoDVAlkC41","Lecrae, Zaytoven","2018-06-22","https://i.scdn.co/image/ab67616d0000b2739d4ee0a18ce6768c68e90df4","1","1","185946","https://p.scdn.co/mp3-preview/e12147b05ba53890345fccca6945fdb5a7640321?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","QMTND1101521","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-30T18:54:51Z"
"spotify:track:5Iu4ApG4V5cQBH7F3uSJHK","Yet","spotify:artist:1CFCsEqKrCyvAFKOATQHiW, spotify:artist:1mceaxtjWdEmwoDVAlkC41","Lecrae, Zaytoven","spotify:album:1oDkUnjCBAHsaQtr0J0s3t","Let the Trap Say Amen","spotify:artist:1CFCsEqKrCyvAFKOATQHiW, spotify:artist:1mceaxtjWdEmwoDVAlkC41","Lecrae, Zaytoven","2018-06-22","https://i.scdn.co/image/ab67616d0000b2739d4ee0a18ce6768c68e90df4","1","8","192487","https://p.scdn.co/mp3-preview/7de2edc34ca4cfb52fe9fb859e7d6afe18688257?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","QMTND1101528","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-30T18:54:53Z"
"spotify:track:6shFkak0FGApKuDRp58tQU","Set Me Free","spotify:artist:1CFCsEqKrCyvAFKOATQHiW, spotify:artist:7meyrw7Or5DwteYxDJrkCM","Lecrae, YK Osiris","spotify:album:5Sskfr26AzgFTIeEYrQ4CP","Restoration: The Deluxe Album","spotify:artist:1CFCsEqKrCyvAFKOATQHiW","Lecrae","2020-11-13","https://i.scdn.co/image/ab67616d0000b2730637e220364273ad94d226f1","1","2","177474","https://p.scdn.co/mp3-preview/d8fb3a6fb40a6709ffb0ed4987849c506492b30e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","USSM12001441","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-30T19:02:29Z"
