"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:5lJxm8RRJLzaUDUgBpLwbR","Free from It All","spotify:artist:1CFCsEqKrCyvAFKOATQHiW, spotify:artist:6mE9Iem2imVWoxLIREwyKs","Lecrae, Mathai","spotify:album:709e0W96FV6lKRoBHcDQ91","Gravity","spotify:artist:1CFCsEqKrCyvAFKOATQHiW","Lecrae","2012-09-04","https://i.scdn.co/image/ab67616d0000b2735844246ac2d44a9f510d8e11","1","4","214297","https://p.scdn.co/mp3-preview/2791da67868bfcec1358d0248f447edcfa5e4e40?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","QMTND1100083","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-26T19:51:58Z"
"spotify:track:3ce0CKR7WhoCH1FWFSBkgV","High","spotify:artist:1CFCsEqKrCyvAFKOATQHiW, spotify:artist:5f4TpQdpCTgE1nmUpy2Sqx","Lecrae, Suzy Rock","spotify:album:4oWfhNbIfILhtXwOOOrtNd","Rehab","spotify:artist:1CFCsEqKrCyvAFKOATQHiW","Lecrae","2010-09-28","https://i.scdn.co/image/ab67616d0000b2738fa97c5122f44f0e2ade3551","1","8","226026","https://p.scdn.co/mp3-preview/8958fe60b8c36711e076039c4ea854b5fb7d83ff?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","TCAAR1052452","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-24T11:58:17Z"
"spotify:track:76vTUie0m91VvcWvUi7UGw","Killa","spotify:artist:1CFCsEqKrCyvAFKOATQHiW","Lecrae","spotify:album:4oWfhNbIfILhtXwOOOrtNd","Rehab","spotify:artist:1CFCsEqKrCyvAFKOATQHiW","Lecrae","2010-09-28","https://i.scdn.co/image/ab67616d0000b2738fa97c5122f44f0e2ade3551","1","2","208840","https://p.scdn.co/mp3-preview/dabcfc2cf803cd82b09857fe9ff2b4d50f021186?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","TCAAR1052444","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-26T19:51:52Z"
"spotify:track:1vuuMEFNSEO3AHN3mTi6AO","Background","spotify:artist:1CFCsEqKrCyvAFKOATQHiW, spotify:artist:1TMrnxBwZfmfRxsGzkNIHw","Lecrae, Andy Mineo","spotify:album:4oWfhNbIfILhtXwOOOrtNd","Rehab","spotify:artist:1CFCsEqKrCyvAFKOATQHiW","Lecrae","2010-09-28","https://i.scdn.co/image/ab67616d0000b2738fa97c5122f44f0e2ade3551","1","14","279186","https://p.scdn.co/mp3-preview/731236dee011707e36c5039185d4e613576c3660?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","TCAAR1052458","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-24T11:58:21Z"
"spotify:track:0B99BTBpjFQBfPzLpAPRus","Making Me Over (feat. Ad3 & Tedashii)","spotify:artist:5eAZLsVlw4VKkwtQS9cfrX, spotify:artist:4UfOr0WKTGClsUCMCPICqx, spotify:artist:4c6lhwoOrmgNWvl0GxHlW1","Json, AD3, Tedashii","spotify:album:1fscw3oW7uTtq9zodiHV5M","Growing Pains","spotify:artist:5eAZLsVlw4VKkwtQS9cfrX","Json","2012-02-21","https://i.scdn.co/image/ab67616d0000b273ce7567e944248bf08e86ae29","1","2","266786","https://p.scdn.co/mp3-preview/5786de5d18470c3fea9a2a2a4bdd288643b70c79?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","USLSX1200032","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-26T19:52:57Z"
"spotify:track:2ig6cKSFZ7Ez7B1qN3IvLZ","Zone Out","spotify:artist:77IKXFvO7SpWrq8hflrUXc, spotify:artist:4ga6LjpnCIijuLXPlFRxkf","KB, Chris Lee Cobbins","spotify:album:4gR8HZVG97FFpWrzfvVM8v","Weight & Glory","spotify:artist:77IKXFvO7SpWrq8hflrUXc","KB","2012-07-17","https://i.scdn.co/image/ab67616d0000b2734337cfc8d13c586eaee451e0","1","2","193719","https://p.scdn.co/mp3-preview/9ca73a99d17ab819d1deadbd70c6c2b7aa531483?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","QMTND1100030","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-26T19:53:26Z"
"spotify:track:2X35aSDmqQZC18tcQicSTL","Shooter","spotify:artist:0P8V2XSw1mIo8739T1qjzr, spotify:artist:2OHB0NOUxQ4MgM1BwEJSom","Bizzle, V. Rose","spotify:album:26Yliop485JFU8iQJjxtgg","Light Work: Deluxe Playlist","spotify:artist:0P8V2XSw1mIo8739T1qjzr","Bizzle","2019-12-25","https://i.scdn.co/image/ab67616d0000b273ecaf44810803a3687f5fa985","1","15","233332","https://p.scdn.co/mp3-preview/06c25427f1ac3e9cd1d33e45f8494745837a7cc0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","TCAEC1969414","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-24T12:18:55Z"
"spotify:track:6Z6gil4GGHRZ3pD5UXRvHY","Cold World","spotify:artist:1CFCsEqKrCyvAFKOATQHiW, spotify:artist:1MYtt2sO0GF30bBYjpxfTC","Lecrae, Tasha Catour","spotify:album:3pUf0MTDcXjmlzDYAAPqX8","Church Clothes","spotify:artist:1CFCsEqKrCyvAFKOATQHiW","Lecrae","2013-02-26","https://i.scdn.co/image/ab67616d0000b273150825d351407a895a6490b8","1","2","230817","https://p.scdn.co/mp3-preview/e9c9570252760d21506be370dff00b497b247c2f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","QMTND1100073","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-26T19:55:29Z"
"spotify:track:4BYMzeiusYBat7qjpjuv26","No Regrets","spotify:artist:1CFCsEqKrCyvAFKOATQHiW, spotify:artist:5f4TpQdpCTgE1nmUpy2Sqx","Lecrae, Suzy Rock","spotify:album:2dCTTPgK1MdIFe5ozsppxU","Gravity (Digital Deluxe)","spotify:artist:1CFCsEqKrCyvAFKOATQHiW","Lecrae","2012-09-04","https://i.scdn.co/image/ab67616d0000b27305560379996ea0e8daefc739","1","16","216711","https://p.scdn.co/mp3-preview/eb2daca799c097257fcf7f17858a412c272b4720?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","QMTND1100074","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-24T11:57:51Z"
"spotify:track:2vq0wRKDYqMVZVIPuXC4ZF","Stronger","spotify:artist:0DfKHgbQn1b5W9KoHKCv37, spotify:artist:3uHnfXxUrnPq1XYw8t8Sz2","Pro, Jai","spotify:album:1V9dpdj9FlsilOnVwzvyy8","Dying to Live","spotify:artist:0DfKHgbQn1b5W9KoHKCv37","Pro","2011-08-23","https://i.scdn.co/image/ab67616d0000b2732201cff00d4a5bf89b41ca29","1","7","218456","https://p.scdn.co/mp3-preview/2e930500f0591de9adc3037cfb3c5d6e43cbcf95?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","TCAAZ1164800","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-03-24T11:59:18Z"
