"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:397W12CqjA788iknS81yMB","Touch","spotify:artist:0ZwQMCRqfyh1OGQkBh9Cnj, spotify:artist:1ZwuShKjJItDJez0aDCsxN","Kideko, SHELLS","spotify:album:2nS3OjhmMCgYYeZfWy6Bga","Touch","spotify:artist:0ZwQMCRqfyh1OGQkBh9Cnj, spotify:artist:1ZwuShKjJItDJez0aDCsxN","Kideko, SHELLS","2022-05-13","https://i.scdn.co/image/ab67616d0000b27307e3bafe81fc8728db47c2e4","1","1","167056","https://p.scdn.co/mp3-preview/e75c687940ce111306d36a13a67d5bd7ab102a10?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","DES232200220","spotify:user:ywclxdobq3uybbdwi9kao1qat","2023-04-21T06:31:47Z"
"spotify:track:0YnHCIk1Ppy7FIzdvjspts","I Don't Wanna Know","spotify:artist:656ibQgcoUQrUPdhQWRcI3, spotify:artist:2RkjEzhUyusJ4KrD5A9yiv","SOMMA, Brenda Mullen","spotify:album:2sI3TF8KNDxcsLzV5xAHHk","I Don't Wanna Know","spotify:artist:656ibQgcoUQrUPdhQWRcI3","SOMMA","2020-07-24","https://i.scdn.co/image/ab67616d0000b2734cfc763b2eba04c4bcbde312","1","1","151048","https://p.scdn.co/mp3-preview/69de8affdea2606652af33a66c1fab20391f4852?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","DES232000220","spotify:user:ywclxdobq3uybbdwi9kao1qat","2023-04-21T06:31:47Z"
"spotify:track:1OUlisMmTZIjo34IXPILQj","Speeding","spotify:artist:3WXZWtCPBQB4jzfs2qM5Ss, spotify:artist:09apxys93rFK3x28ufjH6w","Kesh, NEVRMIND","spotify:album:55wGBkhQKBHQmqNcDBHbSs","Speeding","spotify:artist:3WXZWtCPBQB4jzfs2qM5Ss, spotify:artist:09apxys93rFK3x28ufjH6w","Kesh, NEVRMIND","2021-06-11","https://i.scdn.co/image/ab67616d0000b273de03049e4472fee57e39e6c8","1","1","141663","https://p.scdn.co/mp3-preview/914ab593bbcf905723eb6b620670879b73fa983c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","DES232100250","spotify:user:ywclxdobq3uybbdwi9kao1qat","2023-04-21T06:31:47Z"
"spotify:track:0eiLudweyosA5c7EUJ6y0c","Breathe Me In","spotify:artist:58O8UPrTdl4u2buM0skj94","Harrison","spotify:album:0Ez7Txv5ziazJVEVZq41Rc","Breathe Me In","spotify:artist:58O8UPrTdl4u2buM0skj94","Harrison","2021-11-19","https://i.scdn.co/image/ab67616d0000b273e49d5ebb86b507fb038e758a","1","1","178420","https://p.scdn.co/mp3-preview/6a7f9888fb54d705749bb221dfc2bbda9b83d60a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","DES232100580","spotify:user:ywclxdobq3uybbdwi9kao1qat","2023-04-21T06:31:47Z"
"spotify:track:1pa7rBVipooMGzVN0Nausx","Sleepwalking","spotify:artist:21dVknSLCsK37cWozWDZZS, spotify:artist:2nm38smINjms1LtczR0Cei","Matt Sassari, Goodboys","spotify:album:58I1R2JazZYiVUek5rtvFY","Sleepwalking","spotify:artist:21dVknSLCsK37cWozWDZZS, spotify:artist:2nm38smINjms1LtczR0Cei","Matt Sassari, Goodboys","2023-02-03","https://i.scdn.co/image/ab67616d0000b273bdca54ef6aae1d863296d92e","1","1","151428","https://p.scdn.co/mp3-preview/2f62a882c8f18f726104c4d5aeee17d969b1cc38?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","GBHAD2200111","spotify:user:ywclxdobq3uybbdwi9kao1qat","2023-04-21T06:31:47Z"
"spotify:track:1z583dMOXZQ9mkOBgUzZVP","Say Something (Club Mix)","spotify:artist:1ZUpQr4VSnnP86WbaRRMpd, spotify:artist:5t7FfMHr6IwUH5k2sLZ4n1","Jay Pryor, Chaya","spotify:album:4aj3XEOdvm16yrAAWpnDNu","Say Something (Club Mix)","spotify:artist:1ZUpQr4VSnnP86WbaRRMpd, spotify:artist:5t7FfMHr6IwUH5k2sLZ4n1","Jay Pryor, Chaya","2021-02-05","https://i.scdn.co/image/ab67616d0000b2737999c818e4efc4ac66132af4","1","1","218780","https://p.scdn.co/mp3-preview/1c345863da2d8ef5522992bbcef7e72b21b87694?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","DES232100050","spotify:user:ywclxdobq3uybbdwi9kao1qat","2023-04-21T06:31:47Z"
"spotify:track:5gvEyl4OLhD6kJ3aZ43sd3","Heaven","spotify:artist:5344K3N7rx7kw1HjO8psuq","James Carter","spotify:album:20hpXtqd02hIOkQ8Xoj4dM","Heaven","spotify:artist:5344K3N7rx7kw1HjO8psuq","James Carter","2021-10-15","https://i.scdn.co/image/ab67616d0000b2735359c671b1df53a9ce39beb4","1","1","124655","https://p.scdn.co/mp3-preview/2469a85b43493508c18b72671212bf131f3a7c60?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","DES232100520","spotify:user:ywclxdobq3uybbdwi9kao1qat","2023-04-21T06:31:47Z"
"spotify:track:2TLICM4QNi7BRg7Wa0kzdN","Tell Me","spotify:artist:6O5LAkus9iGG1vvMGu5mDo, spotify:artist:1zg4OV4mAjexgjWEtBAd72","Falden, Fare","spotify:album:1fvT2czFpSKSeEYl99ImF9","Tell Me","spotify:artist:6O5LAkus9iGG1vvMGu5mDo, spotify:artist:1zg4OV4mAjexgjWEtBAd72","Falden, Fare","2022-04-29","https://i.scdn.co/image/ab67616d0000b2731e545b18deb2829a0abb6c5e","1","1","216720","https://p.scdn.co/mp3-preview/59f7f4e2fcfeaa9263d3ba515dba57ce23afb270?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","DES232200200","spotify:user:ywclxdobq3uybbdwi9kao1qat","2023-04-21T06:31:47Z"
"spotify:track:1ZNaOGKAZKaZh7V87zDs1i","Colourblind","spotify:artist:5xEJ7FQOtIUMLdnKyZrvPB, spotify:artist:1WcwbtAnG5HWNbPPK84ued","Jess Bays, Hayley May","spotify:album:11GNGqeQLQTGUTn8AewzDy","Colourblind","spotify:artist:5xEJ7FQOtIUMLdnKyZrvPB, spotify:artist:1WcwbtAnG5HWNbPPK84ued","Jess Bays, Hayley May","2023-03-03","https://i.scdn.co/image/ab67616d0000b273fc18d8a25af9fe79c181a3c4","1","1","185120","https://p.scdn.co/mp3-preview/5d075f740785872b2b735dfcc35d4eb5d67d7bc3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","UKRPL1900442","spotify:user:ywclxdobq3uybbdwi9kao1qat","2023-04-21T06:31:47Z"
"spotify:track:4LOZluaGCD0yueMvqDfZn8","Something Real","spotify:artist:4NhRml5ZOfNaYJAHUE0XwT","Nu Aspect","spotify:album:4kcRMJL88rqNqFx0cad34F","Something Real","spotify:artist:4NhRml5ZOfNaYJAHUE0XwT","Nu Aspect","2021-12-31","https://i.scdn.co/image/ab67616d0000b273b601785fc46dfc385414c894","1","1","148893","https://p.scdn.co/mp3-preview/e46539772d353b84af8cacdac63f31e3ed4f56ee?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","DES232100640","spotify:user:ywclxdobq3uybbdwi9kao1qat","2023-04-21T06:31:47Z"
"spotify:track:0J07ya7WC09FaQADutoBRZ","Love Tonight (Robin Schulz Remix)","spotify:artist:2TcGJdSOiOvITBzhvfX8XB, spotify:artist:3t5xRXzsuZmMDkQzgOX35S","Shouse, Robin Schulz","spotify:album:5sg93cUz5Z77nR6n0FMHvS","Love Tonight (Robin Schulz Remix)","spotify:artist:2TcGJdSOiOvITBzhvfX8XB, spotify:artist:3t5xRXzsuZmMDkQzgOX35S","Shouse, Robin Schulz","2021-09-03","https://i.scdn.co/image/ab67616d0000b2739612bc49541808bf30fe7772","1","1","184783","https://p.scdn.co/mp3-preview/54aae29fe00349c3e17a42e3d053192a3fa412db?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","USA2P2132833","spotify:user:ywclxdobq3uybbdwi9kao1qat","2023-04-21T06:31:47Z"
"spotify:track:3JsH3qnwhYGs20PBMsCgNx","Voodoo","spotify:artist:4VNQWV2y1E97Eqo2D5UTjx","Gorgon City","spotify:album:32JzuMXyPDs6ihDnRGh8vy","Voodoo","spotify:artist:4VNQWV2y1E97Eqo2D5UTjx","Gorgon City","2023-03-10","https://i.scdn.co/image/ab67616d0000b2735df241098fd31292e6510a1d","1","1","213800","","false","70","GBUM72300911","spotify:user:ywclxdobq3uybbdwi9kao1qat","2023-04-21T06:31:47Z"
"spotify:track:2Pg9RFW28ILUGYrjryma02","I Need It","spotify:artist:2eyWjEeUEayi6HINa4ebJW, spotify:artist:7x4jBpJWSLC2Y6P8MR89Ik, spotify:artist:1ZwuShKjJItDJez0aDCsxN","ØGM, GARGAN, SHELLS","spotify:album:0eLT9Ri1BYbEghpCu516nP","I Need It","spotify:artist:2eyWjEeUEayi6HINa4ebJW, spotify:artist:7x4jBpJWSLC2Y6P8MR89Ik","ØGM, GARGAN","2022-04-08","https://i.scdn.co/image/ab67616d0000b273155a45c9efd869696b63fd32","1","1","197103","https://p.scdn.co/mp3-preview/fbf06fb71a882b9e4dd2c9396f708e9d448dfe4f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","DES232200060","spotify:user:ywclxdobq3uybbdwi9kao1qat","2023-04-21T06:31:47Z"
