"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:5TEdarLMH1K0guBfWAFHa8","Romans 3 No One Is Righteous but GOD","spotify:artist:4VeE5LiHady6pvP8lNRiAA, spotify:artist:1yDSmU3NX7HE5erGMi8Dl2, spotify:artist:4CHYSMGosrDC0PvydWgTO2, spotify:artist:2O7YJ81ZAF8jbHicjxnHCa","Christcentric, Stract, Chrys Jones, Dj Average Joe","spotify:album:5xZty15SsuXpVCnkxIswsA","Romans, Vol. 1","spotify:artist:4VeE5LiHady6pvP8lNRiAA","Christcentric","2017-09-29","https://i.scdn.co/image/ab67616d0000b2735fccbe469be8ddbfe5ada074","1","4","293625","","false","0","QZHN31923890","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2021-02-09T06:25:47Z"
"spotify:track:1J03WNYakNUX8cIq6gaIz0","Romans 6 Dead to Sin, Alive to God","spotify:artist:4VeE5LiHady6pvP8lNRiAA, spotify:artist:7lwHLdGG9AoG9R9fAJICbh","Christcentric, B. Morr","spotify:album:5xZty15SsuXpVCnkxIswsA","Romans, Vol. 1","spotify:artist:4VeE5LiHady6pvP8lNRiAA","Christcentric","2017-09-29","https://i.scdn.co/image/ab67616d0000b2735fccbe469be8ddbfe5ada074","1","7","212653","","false","0","QZHN31923893","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2021-02-08T07:16:32Z"
"spotify:track:7jB2JlGNpenOZu2P23Clh2","DJ Average Joe in Deep Concentration","spotify:artist:4VeE5LiHady6pvP8lNRiAA","Christcentric","spotify:album:5xZty15SsuXpVCnkxIswsA","Romans, Vol. 1","spotify:artist:4VeE5LiHady6pvP8lNRiAA","Christcentric","2017-09-29","https://i.scdn.co/image/ab67616d0000b2735fccbe469be8ddbfe5ada074","1","8","155759","","false","0","QZHN31923894","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2021-02-08T07:16:36Z"
"spotify:track:5LLB5D7Pu0LQTJ3ubVAl7Z","Romans 7 the Law and Sin","spotify:artist:4VeE5LiHady6pvP8lNRiAA, spotify:artist:1yDSmU3NX7HE5erGMi8Dl2","Christcentric, Stract","spotify:album:5xZty15SsuXpVCnkxIswsA","Romans, Vol. 1","spotify:artist:4VeE5LiHady6pvP8lNRiAA","Christcentric","2017-09-29","https://i.scdn.co/image/ab67616d0000b2735fccbe469be8ddbfe5ada074","1","9","253408","","false","0","QZHN31923895","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2021-02-08T07:16:40Z"
"spotify:track:6BVN3yEjeSoIVkD4uLNrlf","Romans 8 Future Glory","spotify:artist:4VeE5LiHady6pvP8lNRiAA, spotify:artist:47FsUovLhPvPNfu29dkLLk, spotify:artist:3mZDiZAhCEAj07CbLuaevo, spotify:artist:7lwHLdGG9AoG9R9fAJICbh","Christcentric, Result, Curt Kennedy, B. Morr","spotify:album:5xZty15SsuXpVCnkxIswsA","Romans, Vol. 1","spotify:artist:4VeE5LiHady6pvP8lNRiAA","Christcentric","2017-09-29","https://i.scdn.co/image/ab67616d0000b2735fccbe469be8ddbfe5ada074","1","10","226240","","false","0","QZHN31923896","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2021-02-08T07:16:45Z"
"spotify:track:1D1X2lroGhUzwcwgIN1mgO","Romans 10 the Message of Salvation to All","spotify:artist:4VeE5LiHady6pvP8lNRiAA","Christcentric","spotify:album:5xZty15SsuXpVCnkxIswsA","Romans, Vol. 1","spotify:artist:4VeE5LiHady6pvP8lNRiAA","Christcentric","2017-09-29","https://i.scdn.co/image/ab67616d0000b2735fccbe469be8ddbfe5ada074","1","12","279298","","false","0","QZHN31923898","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2021-02-08T07:16:50Z"
"spotify:track:1N0s1cu8tIpJkvHNZax7nW","Romans 11","spotify:artist:4VeE5LiHady6pvP8lNRiAA","Christcentric","spotify:album:6118xuOeC4cDsOtNBOWZmy","Romans, Vol. 2","spotify:artist:4VeE5LiHady6pvP8lNRiAA","Christcentric","2018-03-30","https://i.scdn.co/image/ab67616d0000b2734c658112d231b655682c81d4","1","1","239233","","false","0","TCADN1871030","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2021-02-08T07:15:25Z"
"spotify:track:3lmp0e9DkPM9eUWA3Np0nA","Romans 14 (feat. Stract, B.Morr & Chrys Jones)","spotify:artist:4VeE5LiHady6pvP8lNRiAA, spotify:artist:1yDSmU3NX7HE5erGMi8Dl2, spotify:artist:7lwHLdGG9AoG9R9fAJICbh, spotify:artist:4CHYSMGosrDC0PvydWgTO2","Christcentric, Stract, B. Morr, Chrys Jones","spotify:album:6118xuOeC4cDsOtNBOWZmy","Romans, Vol. 2","spotify:artist:4VeE5LiHady6pvP8lNRiAA","Christcentric","2018-03-30","https://i.scdn.co/image/ab67616d0000b2734c658112d231b655682c81d4","1","6","184770","","false","0","TCADN1871052","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2021-02-09T06:25:04Z"
"spotify:track:3SjvNWMTv3roesCPvVlGUO","Romans 16:1-16 (feat. John Piper)","spotify:artist:4VeE5LiHady6pvP8lNRiAA, spotify:artist:5cerSNlv3RTrvkZur9rDJj","Christcentric, John Piper","spotify:album:6118xuOeC4cDsOtNBOWZmy","Romans, Vol. 2","spotify:artist:4VeE5LiHady6pvP8lNRiAA","Christcentric","2018-03-30","https://i.scdn.co/image/ab67616d0000b2734c658112d231b655682c81d4","1","8","189890","","false","0","TCADN1871057","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2021-02-09T06:25:13Z"
"spotify:track:05gQaGV9JPx5ry654Hz4Wp","1:1-2 Greetings","spotify:artist:4VeE5LiHady6pvP8lNRiAA, spotify:artist:2O7YJ81ZAF8jbHicjxnHCa","Christcentric, Dj Average Joe","spotify:album:3Vido4pMkoTMHMYGKzRWRK","The Ephesians Project","spotify:artist:4VeE5LiHady6pvP8lNRiAA","Christcentric","2011-11-01","https://i.scdn.co/image/ab67616d0000b273f9dec12b752d840fa0950e19","1","1","151143","","false","0","QZK6M2087981","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-08-12T19:26:20Z"
"spotify:track:5LcnnSndSH1eSJUReCsEaw","1:3-14 Spiritual Blessings in Christ","spotify:artist:4VeE5LiHady6pvP8lNRiAA, spotify:artist:7lwHLdGG9AoG9R9fAJICbh","Christcentric, B. Morr","spotify:album:3Vido4pMkoTMHMYGKzRWRK","The Ephesians Project","spotify:artist:4VeE5LiHady6pvP8lNRiAA","Christcentric","2011-11-01","https://i.scdn.co/image/ab67616d0000b273f9dec12b752d840fa0950e19","1","2","205009","","false","0","QZK6M2087982","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-02-16T13:48:19Z"
"spotify:track:7MEvkaO2IpA2AdPAghA0sB","1:15-23 Thanksgiving and Prayer","spotify:artist:4VeE5LiHady6pvP8lNRiAA, spotify:artist:2O7YJ81ZAF8jbHicjxnHCa","Christcentric, Dj Average Joe","spotify:album:3Vido4pMkoTMHMYGKzRWRK","The Ephesians Project","spotify:artist:4VeE5LiHady6pvP8lNRiAA","Christcentric","2011-11-01","https://i.scdn.co/image/ab67616d0000b273f9dec12b752d840fa0950e19","1","3","250671","","false","0","QZK6M2087983","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-02-16T13:48:33Z"
"spotify:track:6TlpRx0vOxSmxY8uMBF7oD","2:11-22 One in Christ","spotify:artist:4VeE5LiHady6pvP8lNRiAA, spotify:artist:3cz7xhQNshZRKzuiSq3lSl","Christcentric, Benjamin The Esquire","spotify:album:3Vido4pMkoTMHMYGKzRWRK","The Ephesians Project","spotify:artist:4VeE5LiHady6pvP8lNRiAA","Christcentric","2011-11-01","https://i.scdn.co/image/ab67616d0000b273f9dec12b752d840fa0950e19","1","5","190156","","false","0","QZK6M2087985","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-02-16T13:48:45Z"
"spotify:track:30BINEBQjMd3ibBUCHvPy7","3:14-21 Prayer for Spiritual Strenght","spotify:artist:4VeE5LiHady6pvP8lNRiAA","Christcentric","spotify:album:3Vido4pMkoTMHMYGKzRWRK","The Ephesians Project","spotify:artist:4VeE5LiHady6pvP8lNRiAA","Christcentric","2011-11-01","https://i.scdn.co/image/ab67616d0000b273f9dec12b752d840fa0950e19","1","7","206000","","false","0","QZK6M2087987","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-02-16T13:48:58Z"
"spotify:track:1pEfyYlTU0aSluI6936LNu","4:1-16 Unity in the Body of Christ","spotify:artist:4VeE5LiHady6pvP8lNRiAA","Christcentric","spotify:album:3Vido4pMkoTMHMYGKzRWRK","The Ephesians Project","spotify:artist:4VeE5LiHady6pvP8lNRiAA","Christcentric","2011-11-01","https://i.scdn.co/image/ab67616d0000b273f9dec12b752d840fa0950e19","1","8","241376","","false","0","QZK6M2087988","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-02-16T13:49:14Z"
"spotify:track:40banJqhTzzDSXDfNmgESa","4:17-32 the New Life","spotify:artist:4VeE5LiHady6pvP8lNRiAA, spotify:artist:3cz7xhQNshZRKzuiSq3lSl, spotify:artist:4PQ3Ax2taX7vYiNFEEfbpM","Christcentric, Benjamin The Esquire, Dj Los 1","spotify:album:3Vido4pMkoTMHMYGKzRWRK","The Ephesians Project","spotify:artist:4VeE5LiHady6pvP8lNRiAA","Christcentric","2011-11-01","https://i.scdn.co/image/ab67616d0000b273f9dec12b752d840fa0950e19","1","9","190751","","false","0","QZK6M2087989","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-02-16T13:49:26Z"
"spotify:track:3MKoHhnhlJdTkI3ez0bNjB","5:1-21 Walk in Love","spotify:artist:4VeE5LiHady6pvP8lNRiAA, spotify:artist:7mBSkG8OGZzUiqc5z0QTna, spotify:artist:6XAxY8LfWqvj8TXlXJ31Fa, spotify:artist:7dSJHApKNMDr27GrwB78TF","Christcentric, Jovan Mackenzy, B-Doe, Ana Nolasco","spotify:album:3Vido4pMkoTMHMYGKzRWRK","The Ephesians Project","spotify:artist:4VeE5LiHady6pvP8lNRiAA","Christcentric","2011-11-01","https://i.scdn.co/image/ab67616d0000b273f9dec12b752d840fa0950e19","1","10","205168","","false","0","QZK6M2087990","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-02-16T13:49:40Z"
"spotify:track:1PMBDnLicFrVIpxEAkBxZd","6:1-4 Children and Parents","spotify:artist:4VeE5LiHady6pvP8lNRiAA, spotify:artist:3cz7xhQNshZRKzuiSq3lSl","Christcentric, Benjamin The Esquire","spotify:album:3Vido4pMkoTMHMYGKzRWRK","The Ephesians Project","spotify:artist:4VeE5LiHady6pvP8lNRiAA","Christcentric","2011-11-01","https://i.scdn.co/image/ab67616d0000b273f9dec12b752d840fa0950e19","1","12","193747","","false","0","QZK6M2087992","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-02-16T13:50:07Z"
"spotify:track:1nuiEGNlRQnfX5rOV8in8h","6:5-9 Slaves and Masters","spotify:artist:4VeE5LiHady6pvP8lNRiAA, spotify:artist:3cz7xhQNshZRKzuiSq3lSl","Christcentric, Benjamin The Esquire","spotify:album:3Vido4pMkoTMHMYGKzRWRK","The Ephesians Project","spotify:artist:4VeE5LiHady6pvP8lNRiAA","Christcentric","2011-11-01","https://i.scdn.co/image/ab67616d0000b273f9dec12b752d840fa0950e19","1","13","232522","","false","0","QZK6M2087993","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-02-16T13:50:15Z"
"spotify:track:6jMH1qGP6eGP0KpveXi2CK","6:10-20 the Whole Armor","spotify:artist:4VeE5LiHady6pvP8lNRiAA, spotify:artist:7bnOI6rqJJ5Jtgta6HrxFF","Christcentric, Zae Da Blacksmith","spotify:album:3Vido4pMkoTMHMYGKzRWRK","The Ephesians Project","spotify:artist:4VeE5LiHady6pvP8lNRiAA","Christcentric","2011-11-01","https://i.scdn.co/image/ab67616d0000b273f9dec12b752d840fa0950e19","1","14","219355","","false","0","QZK6M2087994","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2022-02-16T13:50:24Z"
"spotify:track:3k6E7yuWw2QfNkds6slh1n","Metatonia","spotify:artist:4VeE5LiHady6pvP8lNRiAA","Christcentric","spotify:album:5oqP6mzjHpUeURvK417KCD","The Lost Sessions","spotify:artist:4VeE5LiHady6pvP8lNRiAA","Christcentric","2020-01-04","https://i.scdn.co/image/ab67616d0000b273b5d46541269769cfb0786a0b","1","1","289178","https://p.scdn.co/mp3-preview/fc768166b8b897615a8521b222a19fb557e4b9de?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","TCAGS2233668","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2023-01-14T13:37:34Z"
"spotify:track:0SbG8BDeEWJKeLQowrF8CS","Our God Is In the Heavens (feat. God's Servant)","spotify:artist:5IOZCSuYRrid1baINgoKIQ, spotify:artist:1wWqAErHj6qWBueakRoMWz","Shai Linne, God's Servant","spotify:album:2BN0IBnBSd4YSwOVgO6EiU","The Attributes of God","spotify:artist:5IOZCSuYRrid1baINgoKIQ","Shai Linne","2011-11-01","https://i.scdn.co/image/ab67616d0000b2734e404ee0ac3782e7ca23c568","1","4","281240","https://p.scdn.co/mp3-preview/431be9cee1ad17a92edb11292b8a0a8a9d2bfa62?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","USLSX1100004","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2021-02-08T07:17:43Z"
"spotify:track:20uXLtAfd1urj0dc1datT9","Shamayim of Gold","spotify:artist:3vhWmD6hZZHYs7GSj727zD","Hazakim","spotify:album:5vZfXSyMdt8wL8iEtsINzY","Theophanies","spotify:artist:3vhWmD6hZZHYs7GSj727zD","Hazakim","2009-06-23","https://i.scdn.co/image/ab67616d0000b2730ade78c6bc7d6d0521d535f3","1","5","314294","","false","0","USTC90961766","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2021-02-08T07:17:31Z"
"spotify:track:0BO2wPAgCcdaWMlmAclOCl","Glories of Heaven","spotify:artist:6C7cApykc389MmY7iCEJzG, spotify:artist:4GpvXY6OL4Z8PCoi5g1TH3","Believin Stephen, Eric McAllister","spotify:album:4GY5y5wh7euEKtqFXUG6pb","Glory Thieves","spotify:artist:6C7cApykc389MmY7iCEJzG","Believin Stephen","2019-02-22","https://i.scdn.co/image/ab67616d0000b27382ea3600f13b2a78f909b0b9","1","11","311159","https://p.scdn.co/mp3-preview/5b798a9e9a334afa381cc117811508e2d7f98c2a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","TCAEB1970406","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2021-06-18T06:18:00Z"
"spotify:track:3s6Ey5HfDDkzSbGwL3rocS","Beautiful Church","spotify:artist:7qkV0tHv8UTcutWKrpVbEk","Evangel","spotify:album:2toXADKp3IB9NFeuyMsyVe","Eden's Gift -Rare and Features-","spotify:artist:7qkV0tHv8UTcutWKrpVbEk","Evangel","2015-06-23","https://i.scdn.co/image/ab67616d0000b27390f28c4d81a17e5c26ce7921","1","12","371613","","false","0","QZFYY1994562","spotify:user:ibdqzuvhscey81nwyfhajz3v7","2021-02-08T07:17:05Z"
